0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61
5.2984242,4.994441,1.4510319,0.74980956,7.6791267,3.2637296,0.91990817,3.4780688,1.7482249,0.0,1.3282528,8.725966,2.3286612,2.2451234,4.963803,2.8173356,0.6495819,0.0,2.1418471,0.87509,5.5030293,0.0,1.7566051,5.1294928,1.5360457,2.4207458,3.7381365,1.444751,2.9091024,2.4434865,11.858308,3.1192005,0.11520829,3.3550322,3.366531,4.195808,2.6658604,2.3271139,2.492132,0.44499895,2.8729377,2.139488,12.608714,0.0,0.23391245,1.3577211,0.0,4.931651,6.465145,9.853618,4.05289,1.699533,1.8733599,0.0,8.0663805,6.4057565,12.940351,8.896748,4.011584,5.396131,1.7069455,5.8810945
4.5065174,2.3729763,6.93943,4.145509,5.145228,5.824095,0.0,0.18085247,3.2191286,5.7672915,4.898034,0.0,5.703675,2.814825,0.0,3.5281193,2.6429384,4.910771,1.0979748,3.0791273,3.7353306,0.11157986,6.669955,1.9948452,1.2233163,2.0286026,2.9159641,0.0,5.5992703,8.2304945,7.348026,0.8864176,0.16138084,0.0,3.9146564,9.521381,2.20844,11.220976,1.8090972,2.8871975,6.9525995,8.145892,5.2244005,1.9061942,0.0,0.40461633,7.6052055,3.7212732,0.0,4.465019,0.0,5.863219,8.533388,4.033207,2.3334446,4.841689,5.3817787,3.360371,12.225379,2.1710992,0.6495989,6.976642
3.7981195,2.4784172,3.1578197,3.3747008,7.921325,2.347179,5.1380067,1.7732261,3.730007,3.484144,6.943142,1.1192808,0.8940314,2.9106703,0.44429386,0.0,4.658848,0.98623836,4.273181,2.478892,14.111597,3.6520264,8.312633,7.2470555,0.95118225,6.467876,7.0247335,6.4153233,4.6606936,2.0429244,9.532094,0.0,0.2176916,2.462329,1.7241251,0.0,0.6182101,0.0,3.7960997,2.0589695,2.5556998,6.3296213,1.2605946,5.0637774,0.18381847,0.0,1.6273049,0.0,4.9239707,5.8828506,3.6685495,2.4706872,6.914461,0.44244167,11.566403,2.3613334,8.757644,6.878804,6.119959,0.0,3.226041,0.0
3.047434,6.563569,0.0,2.5879314,10.392872,4.121101,0.86642617,7.583183,1.9898798,0.0,0.062353175,3.136663,6.292199,1.8230644,0.271822,0.28403446,4.8988285,1.1194779,0.0,1.9462312,5.281791,1.4457115,5.4502172,0.0,0.09377678,2.0188787,0.47067878,0.15993279,2.5548294,0.54495335,10.1014805,6.0050006,1.6026546,0.0,2.8342214,4.2302437,5.713749,2.2312384,6.9469438,0.84833,1.8454752,0.42233598,11.714001,2.0589674,0.0,3.0551114,0.1710571,2.7934952,10.252397,5.8464193,2.1000197,5.7946854,0.0,0.9152356,2.1597152,5.8071313,4.347292,3.9444213,0.60920155,4.459984,7.0193157,3.8753922
3.6791651,7.487136,2.4240885,1.7276945,0.0,0.046184108,4.698401,1.4799943,0.0,1.6764603,0.18113795,7.1230564,1.0414476,1.4807792,3.003579,3.5996344,3.1457798,3.453719,1.5660441,0.86453265,1.2611964,7.1481414,2.19197,0.8365321,10.769309,0.0,0.0,0.24444209,4.8248596,0.0,0.85617244,12.362594,11.642483,0.0,1.1555558,0.045323044,1.3132236,3.7534344,1.0859251,5.716617,0.81636584,0.45129418,1.2184191,6.327353,0.0,2.0579367,5.4092083,2.165246,14.227265,0.0,8.060844,12.199308,0.26944357,5.9473624,0.24139619,4.0245266,3.9049652,4.149403,0.0,4.3116255,2.656252,10.440552
4.2702737,2.8005073,4.618983,5.1171227,4.60439,1.1339388,4.1745114,4.041632,2.390127,2.063277,8.275972,2.4417024,5.615847,4.7756476,4.881665,5.5403657,6.5885425,5.458139,4.1487465,3.1815736,4.393095,4.8349743,5.160164,6.210784,5.597465,3.284666,2.1990118,6.82448,4.2987933,5.572148,5.932678,3.9074383,5.4821734,0.0,5.802077,7.1677666,5.451563,5.468831,5.1737385,6.168981,2.7507036,5.969536,7.352447,7.3165894,1.4800506,2.3526363,2.690523,5.7385135,5.6709094,3.6337507,4.72475,4.6449594,2.5151105,7.3180695,3.3150897,9.003357,4.4047303,1.0386766,6.5161295,5.1542583,1.7029864,6.4872203
0.0,0.00045794994,0.0,1.5409415,5.9109664,2.8550725,6.706226,1.4154376,0.18205772,5.4224434,12.577759,0.0,3.4976325,4.7565274,1.2939863,0.0,3.2252257,2.7897906,0.18013597,4.7889867,0.0,6.256439,3.2274513,0.0,3.7710884,0.013436265,6.4437895,1.1263868,3.3432431,1.3367214,0.55201936,2.0459926,9.9690275,0.0,4.3316083,0.0,7.0203366,0.712122,4.552181,9.78633,7.629515,1.1196916,0.0,2.0791337,0.0,4.9981117,0.0,1.8899473,0.736076,1.9620528,1.6537321,0.0,8.032428,2.0485692,4.767188,0.35386592,1.4313293,2.1828365,8.062453,0.5309422,2.7803552,1.1394601
3.2435544,1.0470544,0.0,1.7001061,5.8341274,3.9342685,5.516045,2.1186726,0.0,2.3321185,0.0,3.7471113,6.5149946,7.9841113,2.248958,0.0,0.0,3.210218,2.4884515,0.0,4.2422843,0.0,2.435591,11.627962,6.80106,1.6080604,4.2457547,0.0,4.7321715,0.0,7.2373996,3.931176,3.625595,2.400483,3.6387854,2.7878885,1.8596051,0.0,0.87042564,0.60683894,0.0,2.5901675,3.2195673,2.0425065,0.54235584,0.0,0.35743254,1.2251346,2.6088371,5.587396,3.534941,5.5477047,5.62114,2.6276171,3.7598515,0.0,6.4210258,7.223414,0.78667605,5.3863845,6.5177827,7.6885295
0.9543316,4.7040896,1.1801612,7.1991835,1.3258718,1.4785285,4.7501655,2.6535833,1.4500113,1.5214919,5.994012,0.91290367,2.5143332,4.4764566,4.14246,4.58249,2.303298,0.12515034,3.5286493,0.0,1.7647439,3.2840161,7.0517035,4.5769143,4.5468984,0.0,5.249375,0.0,8.23673,2.7074356,6.8843503,5.561284,5.7441506,0.0,0.0,3.7163608,3.2064023,2.680214,12.304165,0.0,0.0,0.0,4.4648824,0.0,0.0,3.527251,0.117432885,5.557867,4.2375536,0.0,0.0,0.0,0.5177368,0.54478127,4.051491,4.30321,5.0300884,5.58262,3.6676846,4.43528,9.897182,8.649784
1.1705903,0.8293323,0.0,0.0,4.941336,0.0,2.4486377,0.71906114,4.240161,10.169324,6.594083,4.155712,0.0,1.2496084,2.0174544,1.7728174,4.707554,0.20647494,5.9126387,0.88399786,4.196436,2.946763,2.0511744,5.851353,4.226245,6.128485,2.946276,7.5868206,3.3431225,2.7082303,2.4369717,0.22678909,1.1946507,1.1681192,0.0,0.4939821,1.3800516,0.0,16.146742,1.4363627,0.47934574,0.84160525,0.09158222,4.168399,0.925847,1.9219426,0.0,0.0,3.1714954,4.1692886,2.7074163,4.6012454,8.297141,6.258862,3.8475103,4.2266707,2.4051468,0.8088783,2.040211,1.8788539,6.0294704,5.936165
0.0,4.9170723,2.813468,4.7880087,7.8610754,6.970666,5.4629874,7.2509604,5.791287,4.590582,1.8602722,2.1274543,0.0,0.94361216,2.0136607,3.6517334,6.5175486,0.88768804,3.6069756,1.8252748,5.374222,6.6851764,3.1662233,3.097093,0.0,11.385479,4.4210005,0.0,5.8656034,2.354111,7.4046426,3.7840302,3.1650739,1.1143138,5.262598,2.9985836,2.5549366,6.4370093,0.64420176,0.0,3.0284772,5.2736373,3.2113461,2.0166588,3.671398,5.733562,0.0,8.677615,14.617121,4.3708596,3.1874604,1.2867779,0.0,6.5296917,8.191433,2.4879687,2.3216138,4.139998,2.2459705,1.813335,0.82888335,6.531016
0.0,7.9245396,0.0,3.6425676,4.5783772,8.281112,9.956129,7.0379577,4.0212345,0.0,0.0,0.0,1.6101122,6.014579,0.0,2.2381544,3.0736458,3.7444675,0.0,0.0,3.2311466,2.9390028,0.0,5.7007933,0.5786514,0.0,0.0,1.7229289,4.555689,3.5182514,6.687177,1.9109411,2.5581422,0.0,0.25983247,2.1396406,5.642854,0.0,0.0,2.9371014,1.2541454,0.007639125,4.1105747,0.0,0.01604662,10.262132,0.0,1.4775326,7.543274,7.3264623,4.7263,0.24760346,1.5153067,2.534772,1.8111266,0.3273552,1.4634447,0.25503635,4.1681895,0.0,4.664337,0.0
1.341685,1.9432491,3.058432,2.4280806,7.03643,1.9525311,4.3965883,3.920573,2.1121113,3.3360245,7.9248047,4.217019,5.4450145,8.7714815,2.4408996,1.0593348,2.569609,4.061929,2.3800166,3.3702693,4.0597754,2.077401,2.1444776,4.3874574,8.312886,0.7181089,0.07335736,2.8483717,2.8070476,3.731532,5.388192,3.249118,2.2786403,2.9371724,2.2703393,4.954863,5.876428,4.0182137,7.4811816,4.2385154,4.2111235,5.737099,4.7997622,3.781104,0.32703626,2.4112372,3.2754083,6.730061,5.8254623,5.8817854,4.031188,5.308506,5.9402957,3.8043385,2.3692238,7.1321564,5.1669884,3.7516763,4.14848,3.1427865,7.7694497,9.345798
3.0918221,0.0,0.0,0.0,8.449904,3.197709,0.0,5.543618,0.0,4.602927,0.0,0.43910185,3.23556,1.1455882,0.0,0.0,5.0168633,5.520312,4.3082237,4.144155,7.039148,0.64134365,1.1087929,10.198392,8.091969,3.9722807,3.6583388,6.559789,3.4916937,2.3797944,0.0,1.4393442,0.0,3.6832361,5.7390466,3.8599494,0.0,0.0,4.911519,1.7680178,3.664208,2.0147898,3.730388,4.1513214,2.618928,1.8875852,1.6673018,0.0,0.60033953,2.0281267,1.7316473,6.9139905,6.582614,6.6745844,3.0050983,1.3001609,0.9113884,2.1151142,6.4533668,0.0,4.965087,2.8630936
3.8877375,1.6789627,2.673599,4.01196,3.1302752,1.6334605,5.0315776,3.2064412,1.458609,2.8054864,3.1035376,3.1955667,3.6707716,3.161867,4.381769,1.9134696,3.2800894,3.743546,5.571176,4.3801365,2.816135,5.355572,5.147618,5.0594306,4.504638,1.7869899,1.7530998,2.3150074,2.8669934,2.3653882,4.4933305,3.997834,3.0884147,0.4583057,3.174104,5.4206176,5.186916,4.087237,2.8445706,2.2894912,3.9500995,4.259945,5.8715277,3.6051376,0.78803873,3.0997055,1.620163,2.4890199,4.002771,3.8943355,1.5219678,3.8742628,3.9554267,2.6618419,2.1301124,2.0646985,4.8422937,3.6876056,3.725675,3.4225736,2.1553202,8.287751
4.1529303,8.162475,4.5092216,2.4384887,4.0499725,8.8127365,1.5485699,8.84194,1.793579,0.0,5.8916435,1.8555373,0.0,3.8995879,6.089838,0.0,3.376677,3.1155496,4.2945747,3.8787847,6.1012692,7.9503403,4.573957,3.6268818,7.067993,3.024297,3.1114292,6.2324877,4.4304266,5.6402516,6.1893682,2.5875204,0.0,0.0,0.0,1.4215332,2.0416296,5.6754436,1.5340893,2.45459,0.0,1.5346184,1.0108215,2.8735816,3.7380388,3.6686766,3.850667,6.6639333,10.448259,0.47695518,2.567912,11.000425,6.3991733,0.0,2.5970078,8.642032,2.1413026,0.0,4.532622,2.8806884,5.4329677,2.3744657
2.721548,0.06873444,0.68852663,3.6939967,2.4963312,0.14232635,7.686273,4.2776093,2.2246163,1.1253229,3.801018,0.0,0.0,2.5677602,4.786139,0.08008185,4.409543,1.5833715,7.311268,3.5207212,0.0,4.384937,6.296,8.417512,3.2466204,0.8505794,0.06151334,0.6334262,4.8680325,2.6104212,7.3202934,4.4225216,0.26914382,1.8116883,5.4048753,8.757106,5.447095,4.3333273,0.0,0.34439227,3.8669286,5.9625564,6.54835,5.1357145,0.6305259,4.12148,0.2692931,8.859401,7.1614256,3.6087074,0.33418342,2.0960896,0.21851102,1.5698167,0.0,1.4052336,0.0,0.0,1.521273,2.7940674,0.2615171,14.66361
0.6954772,0.0,0.62181187,0.0,5.5399776,0.0,4.702801,4.3527093,0.0,0.6141392,2.0008297,3.0114167,6.498088,5.8459806,0.0,1.1047274,0.0,6.3259325,4.4312572,0.0,1.5822772,0.60427785,0.0,7.3305354,5.6378207,0.0,4.687584,0.0,1.4880681,1.4295833,1.5043622,5.4951344,0.0,0.0,5.991709,4.3310575,4.3309093,0.0,0.0,0.036898278,0.23454052,0.8730244,3.167736,0.64742714,4.618867,1.9998546,0.82798374,3.8547618,4.363598,10.142934,6.929013,3.7422159,1.2350932,8.156999,0.0,0.21778806,5.720881,6.549525,0.36969897,0.4609104,2.3389592,4.324876
3.1363883,1.9084153,5.030727,3.1629124,3.5325017,4.0673847,4.234335,6.0626855,5.1548696,5.7153926,2.223967,4.8762674,5.2785983,4.986031,6.375617,4.328572,2.9367058,5.0967684,4.564209,3.0876365,4.0120416,4.2929134,3.8552153,6.7083945,6.7741656,5.4095645,3.5275033,4.8757243,3.3189788,2.7563303,4.3245034,3.4573493,2.710268,2.7830079,5.3648944,4.510684,2.7284431,3.8328526,2.759642,3.5131202,3.5943992,4.5314956,3.7906854,4.8748193,3.1845922,2.772421,2.514741,5.4554014,5.0975814,5.370128,3.9983916,6.7564883,4.630975,5.867825,3.7352283,3.8621466,2.9885106,3.7467625,2.8750744,5.2497563,4.4622383,4.8350873
1.8997647,5.1877823,1.3104384,3.2641249,3.2588162,1.7984622,2.732247,2.5605936,2.3448796,5.5305142,3.6484017,3.4494789,3.7327707,2.3761764,1.8929795,3.0935163,3.6818178,3.128024,2.3790503,3.540419,3.1645901,1.7444224,2.6096525,2.2994535,3.8721445,1.4391625,1.8124866,3.0954616,4.226703,4.0859694,4.7375226,3.673557,4.713328,0.0,0.9139098,3.268072,3.6250694,1.1703513,4.475553,4.68073,2.5391734,2.9116838,3.1136482,3.6889818,0.0,3.3987026,2.6102207,2.4493988,5.252305,4.10086,3.033563,5.191645,1.2564868,3.6456673,2.7793577,4.5717645,1.4480929,2.3210316,4.409157,1.761216,4.794594,5.242447
2.3418655,1.9651325,2.9914558,2.2707958,4.8834815,3.9456098,1.9957418,2.0874825,2.593859,3.88451,2.6301317,1.7658365,5.4128175,4.5642567,2.0677001,1.7486783,3.135049,2.9988852,2.157447,1.6003063,1.120092,0.7714975,1.8219849,3.2621777,2.6845107,2.7506092,2.5626192,1.1859012,3.5242314,3.3645124,3.1153038,1.2370049,0.050852917,1.9360409,1.8729148,3.4763403,3.1087854,4.4266715,3.4638224,0.6147042,3.208068,3.2393117,3.4711535,1.7154121,1.1440434,0.8038211,1.9122342,4.1292214,1.4969615,5.0547814,0.44743752,3.584344,4.3468957,2.3454142,1.5801647,1.7870731,2.5986602,2.434817,2.733161,4.7692614,4.3728266,5.5505295
6.186926,0.0,3.705138,4.825713,0.0,3.489708,1.5650882,1.0782675,1.342289,2.1629663,4.9717636,0.0,7.7793393,3.9446259,1.3723159,2.7287917,6.2305737,4.156622,0.55061907,9.258465,0.0,6.5698667,6.195958,4.676017,3.8613796,2.4273026,6.4071383,7.7581496,6.6589956,9.352033,2.8059154,1.7363014,5.981268,0.043494448,1.3784529,4.8577847,7.270445,1.1710713,4.424902,1.6420329,4.700983,0.0,4.7676177,3.3734057,0.0,2.406549,0.0,3.0261748,0.4110097,0.6128733,1.3233687,6.1607356,5.7701387,1.5223659,5.723137,4.133168,2.4457593,0.1428651,6.5788217,2.0688353,6.9419765,0.0
2.3666904,2.5300932,5.2111573,4.5216837,4.5148897,2.0925276,5.9025826,3.4958136,4.1648498,3.0379045,7.2108116,3.5683796,3.8903537,4.710893,3.6463232,3.955342,4.222374,2.7168944,3.3749475,4.347337,3.7770712,6.4980626,6.2500663,2.7179186,4.2388573,3.9063058,4.48943,3.897251,4.131736,2.9570706,7.7803607,4.1825957,4.94907,1.162172,3.1838105,3.3039224,6.326792,3.6806843,5.4182563,4.365188,4.9273477,3.6518123,3.8914735,3.922517,1.4138024,4.73689,1.7452303,5.3058653,6.3005137,3.9658341,3.2268095,2.6420016,5.2553825,3.3983197,5.461425,5.2775955,4.0108643,3.0856988,4.0126944,3.5653865,3.81891,6.994153
0.5657359,3.335652,3.432446,2.0110788,8.355834,0.7334834,1.7351501,2.1192741,0.31812972,1.442071,6.1129475,5.666274,9.990217,4.292728,0.0,0.08831213,1.5545094,2.6599817,0.14642942,3.3838332,2.5651228,0.5216149,1.0780972,0.26637867,4.5563607,2.0095928,2.6958199,0.0,4.144252,1.8308038,4.4036865,5.0032578,0.6222574,0.0,1.2029823,3.031302,6.414128,1.2621365,3.2958586,1.0279375,1.9901382,2.6580303,1.6021092,0.0,0.0,0.0,2.003992,4.0158267,7.6830077,6.863656,2.7755945,3.818464,0.17361768,1.8827182,1.6412919,4.05639,4.338661,7.302381,1.1631562,3.2459953,7.582826,7.024098
9.71794,0.0,0.9386292,2.4896812,5.4055796,3.9104538,3.409484,1.9289712,0.0,0.5139166,10.621962,4.35977,3.9362314,0.0,2.5206678,1.7757319,4.288869,1.7168252,1.469482,1.427695,4.6207676,4.999688,2.3183005,8.800543,7.976808,2.791115,0.0,6.7600985,5.599258,3.0064127,1.6676726,3.179062,2.4391882,0.0,7.5111284,3.1755903,3.1557698,8.146059,3.5860794,5.9490557,4.498868,0.43423456,7.323308,3.4243455,2.2808585,1.0163805,3.2525756,0.0,1.6840212,3.8737073,0.0,9.394823,0.020482093,3.5168116,8.352515,2.634116,0.0,0.0,6.6192713,1.041215,0.0,5.9319873
4.267585,0.68897414,2.6818998,3.90633,3.0897925,1.8690197,2.07827,7.8099117,0.36437696,2.2679877,3.511277,6.9045134,5.3865347,1.0262433,4.6407213,3.220437,1.995454,4.019981,5.3090944,4.1408973,4.947993,5.958421,6.1423726,5.0023704,2.8308232,4.6221375,3.1334732,6.383912,0.5873288,4.513246,6.102492,4.000285,0.6906327,1.2936192,3.6501627,5.4701653,4.7988157,0.014064141,3.8176343,3.3613887,2.8336034,2.6596055,2.9675806,3.9448738,0.019210206,4.3308682,4.931742,2.7995863,5.1850967,5.2025795,3.5804572,4.867298,2.809152,3.0688093,2.6980476,5.8554077,2.0434294,3.435754,1.1821946,3.351439,5.310938,2.7191978
5.1820664,1.7728202,0.8860556,0.8242441,2.7100227,0.0,3.5106964,1.2427627,4.437969,2.568906,3.0486732,8.629418,0.0,0.0,3.5297208,0.8961738,6.2706447,0.0,8.239966,0.7339096,4.652558,5.6566377,7.5553713,2.5011005,0.22954565,2.4245527,1.7607721,8.246495,1.3452559,1.0196522,7.664947,1.1633006,2.9331517,0.6288058,1.045037,1.8853079,4.862745,0.0,11.313043,6.5306005,3.8525548,3.159577,2.924036,6.7297263,0.0,4.908559,6.4771867,0.0,2.737638,5.5858474,0.02408271,1.8115703,2.985563,0.0,2.7094994,6.8318543,0.0,1.3348236,0.0,1.3670999,1.5367365,4.815333
3.0524113,0.0,3.500494,0.41283014,1.490058,1.4425972,0.0,0.9686392,2.9266527,2.9364932,0.27529907,3.0772839,5.009841,6.7425966,0.0,1.789128,1.2352661,3.3955753,1.4332474,3.0826383,0.39125803,0.29324347,0.8904747,3.1055152,8.469265,0.41471824,0.0,0.21490782,0.0,2.4687402,8.694398,0.36042297,1.4797229,3.5552163,0.0,2.6509497,1.1794393,3.3282347,2.35943,3.140196,4.2094307,1.9952366,8.42123,5.121317,0.0,1.8896784,0.23250979,0.06594345,1.4958829,2.8164423,2.6176622,8.252577,6.2197948,1.6122309,3.6113563,4.962721,5.80533,2.434287,1.8829645,1.4617294,4.7583694,5.894441
0.7602647,2.5353358,6.1621237,3.2059207,1.8996783,3.6913877,0.1578308,8.046603,2.217271,5.9052477,3.2553058,7.0683784,8.999426,1.0241926,6.1781793,3.3548467,8.631358,5.7542453,0.0,2.838536,1.7306868,0.5059294,0.0,0.0,5.692958,3.7925262,1.3235925,3.1945074,4.852054,6.0774155,0.8175296,0.0,3.3723752,1.9939908,4.5284047,1.4305516,4.5636716,0.0,2.0507593,3.8165708,2.3190315,0.0,0.0,5.560379,0.0,0.30590978,0.008401722,0.0,4.782313,3.4103775,2.4521363,5.3249464,0.4072558,5.2325077,3.1997259,9.925887,0.5866915,0.0,4.3235345,5.728376,7.375718,0.0
1.9395849,2.6345701,3.8062847,4.5059156,2.5277536,1.2051475,3.6929655,1.2370672,3.3381774,3.9319108,5.4262257,1.5228363,4.1595283,4.1100287,2.855209,5.211013,4.6369925,2.1520586,5.66867,3.2758675,3.5035865,3.9567745,7.5682554,5.7431345,3.9740946,2.5874302,3.179289,4.746806,4.8586755,5.754501,6.282961,2.961284,3.9170268,0.6110995,0.97629726,6.3764596,4.5934277,2.936202,8.238071,2.443074,3.6326659,3.3769288,5.6217966,2.9074638,0.38018772,3.7598298,1.3410109,4.6988826,3.6341634,3.5999007,1.5956627,2.3456678,3.9903626,3.8570104,4.0504146,6.4764585,6.032207,4.065928,5.661664,1.686145,5.4992356,5.4901056
